 mentions, sentiment,sender
[],0.605408669,potato-zebra-maine-massachusetts
[],0.316733271,rainier
[],0.005899119,rainier
[],0.724556804,rainier
[],0.019236309,potato-zebra-maine-massachusetts
[],0.857344508,rainier
[],0.075861223,rainier
[],0.919083953,potato-zebra-maine-massachusetts
[],0.333711565,rainier
[],0.138331681,potato-zebra-maine-massachusetts
[],0.280498177,potato-zebra-maine-massachusetts
[],0.191571355,potato-zebra-maine-massachusetts
[],0.965410173,rainier
[],0.333399385,rainier
[],0.70200026,potato-zebra-maine-massachusetts
[],0.424424589,potato-zebra-maine-massachusetts
[],0.123250544,potato-zebra-maine-massachusetts
[],0.018156596,potato-zebra-maine-massachusetts
[],0.203380048,rainier
[],0.485474378,potato-zebra-maine-massachusetts
[],0.450962663,potato-zebra-maine-massachusetts
[],0.279952109,rainier
[],0.451833308,potato-zebra-maine-massachusetts
[],0.027408896,rainier
[],0.564616084,potato-zebra-maine-massachusetts
[],0.220352516,potato-zebra-maine-massachusetts
[],0.070061155,potato-zebra-maine-massachusetts
[],0.486347556,rainier
[],0.109210104,rainier
[],0.968856871,potato-zebra-maine-massachusetts
[],0.563396811,potato-zebra-maine-massachusetts
[],0.67040211,rainier
[],0.175631434,rainier
[],0.923696458,potato-zebra-maine-massachusetts
[],0.318600684,potato-zebra-maine-massachusetts
[],0.664774477,potato-zebra-maine-massachusetts
[],0.282431722,rainier
[],0.295569241,potato-zebra-maine-massachusetts
[],0.698556364,rainier
[],0.599878848,rainier
[],0.155866876,potato-zebra-maine-massachusetts
[],0.404027551,potato-zebra-maine-massachusetts
['potato-zebra-maine-massachusetts'],0.338483125,rainier
[],0.517769694,potato-zebra-maine-massachusetts
[],0.047393486,rainier
[],0.354712904,potato-zebra-maine-massachusetts
['potato-zebra-maine-massachusetts'],0.506101727,rainier
[],0.824503422,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.092406556,rainier
[],0.348115832,potato-zebra-maine-massachusetts
[],0.020832952,potato-zebra-maine-massachusetts
[],0.491725504,potato-zebra-maine-massachusetts
[],0.348115832,rainier
[],0.741158485,potato-zebra-maine-massachusetts
[],0.963909924,rainier
[],0.14935413,potato-zebra-maine-massachusetts
[],0.734560907,potato-zebra-maine-massachusetts
[],0.568693638,potato-zebra-maine-massachusetts
[],0.730940282,rainier
['south-hotel-hotel-maryland'],0.584380746,rainier
[],0.864426315,potato-zebra-maine-massachusetts
[],0.007736343,potato-zebra-maine-massachusetts
['south-hotel-hotel-maryland'],0.368540108,rainier
[],0.535552859,rainier
[],0.298900306,potato-zebra-maine-massachusetts
[],0.807138562,rainier
['south-hotel-hotel-maryland'],0.807031989,potato-zebra-maine-massachusetts
[],0.433838099,potato-zebra-maine-massachusetts
[],0.525675416,rainier
['maine-william-princess-jersey'],0.600193441,potato-zebra-maine-massachusetts
[],0.452546567,rainier
[],0.644661963,potato-zebra-maine-massachusetts
[],0.781296134,rainier
[],0.696020484,potato-zebra-maine-massachusetts
[],0.304489553,rainier
[],0.195265815,potato-zebra-maine-massachusetts
[],0.355629414,rainier
[],0.519554079,rainier
[],0.256219298,potato-zebra-maine-massachusetts
['fix-mobile-muppet-iowa'],0.222084343,rainier
[],0.016646171,potato-zebra-maine-massachusetts
[],0.329696476,rainier
[],0.563396811,rainier
[],0.580039442,potato-zebra-maine-massachusetts
[],0.63675946,rainier
[],None,potato-zebra-maine-massachusetts
[],0.771067023,rainier
[],0.494443297,rainier
[],0.521447241,rainier
[],0.506011724,potato-zebra-maine-massachusetts
[],0.730940282,rainier
[],0.427113563,potato-zebra-maine-massachusetts
[],0.941633999,rainier
[],0.01112098,potato-zebra-maine-massachusetts
[],0.702747285,rainier
[],0.462014198,potato-zebra-maine-massachusetts
[],0.584876597,potato-zebra-maine-massachusetts
[],0.67040211,rainier
[],0.351283312,rainier
[],0.576206863,potato-zebra-maine-massachusetts
[],0.159335777,rainier
[],0.644904792,rainier
['kilo-nebraska-five-green'],0.757622123,rainier
[],0.854352176,rainier
[],0.884820282,rainier
[],0.409182966,rainier
[],0.342021495,potato-zebra-maine-massachusetts
[],0.896078348,rainier
[],0.563396811,rainier
[],0.72079432,potato-zebra-maine-massachusetts
[],0.069907106,rainier
[],0.5616377,rainier
[],0.390439898,potato-zebra-maine-massachusetts
[],0.953526616,rainier
['south-hotel-hotel-maryland'],0.584380746,rainier
[],0.18652615,rainier
['maine-william-princess-jersey'],0.877662838,potato-zebra-maine-massachusetts
[],0.690868497,rainier
['south-hotel-hotel-maryland'],0.584380746,rainier
[],0.62491256,potato-zebra-maine-massachusetts
[],0.710681438,rainier
[],0.640361309,rainier
[],0.022392087,potato-zebra-maine-massachusetts
['burger-pennsylvania-football-potato'],0.673029065,rainier
[],0.349950194,potato-zebra-maine-massachusetts
[],0.973180473,rainier
[],0.123321451,rainier
[],0.181446955,potato-zebra-maine-massachusetts
[],0.923579574,potato-zebra-maine-massachusetts
['maine-william-princess-jersey'],0.917509675,rainier
[],0.735465944,rainier
[],0.919778764,potato-zebra-maine-massachusetts
[],0.076984398,potato-zebra-maine-massachusetts
[],0.512250721,potato-zebra-maine-massachusetts
[],0.395617604,rainier
[],0.492371738,rainier
[],0.901414752,potato-zebra-maine-massachusetts
[],0.475803316,rainier
[],0.354864419,rainier
[],0.605244398,potato-zebra-maine-massachusetts
[],0.337091535,rainier
[],0.526794553,rainier
[],0.342981368,rainier
[],0.122315854,rainier
['burger-pennsylvania-football-potato'],0.711051643,potato-zebra-maine-massachusetts
['fix-mobile-muppet-iowa'],0.267870933,rainier
[],0.031921465,rainier
[],0.342460334,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.658553004,potato-zebra-maine-massachusetts
[],0.07102555,rainier
['maine-william-princess-jersey'],0.746173084,potato-zebra-maine-massachusetts
['potato-zebra-maine-massachusetts'],0.780455172,rainier
[],0.976604104,potato-zebra-maine-massachusetts
[],0.591437459,rainier
[],0.781844914,rainier
[],0.332773149,rainier
[],0.511675894,rainier
[],0.619493246,potato-zebra-maine-massachusetts
[],0.575570464,rainier
[],0.258140713,potato-zebra-maine-massachusetts
['comet-single-charlie-leopard'],0.247958794,rainier
[],0.521682739,potato-zebra-maine-massachusetts
[],0.638394594,potato-zebra-maine-massachusetts
['winter-alabama-quiet-charlie'],0.727919161,rainier
[],0.542262554,rainier
[],0.029614639,potato-zebra-maine-massachusetts
[],0.674146354,rainier
[],0.124755032,potato-zebra-maine-massachusetts
[],0.11811731,potato-zebra-maine-massachusetts
[],0.67040211,rainier
[],0.7372244,potato-zebra-maine-massachusetts
[],0.651985705,potato-zebra-maine-massachusetts
[],0.141813159,rainier
[],0.512726367,rainier
[],0.271009654,potato-zebra-maine-massachusetts
[],0.625718176,potato-zebra-maine-massachusetts
[],0.250875622,potato-zebra-maine-massachusetts
[],0.809262931,potato-zebra-maine-massachusetts
['kilo-nebraska-five-green'],0.941891372,rainier
[],0.254634649,potato-zebra-maine-massachusetts
[],0.200642541,rainier
[],0.291387856,rainier
[],0.173940882,potato-zebra-maine-massachusetts
[],0.38025251,rainier
[],0.097301804,rainier
[],0.010584392,potato-zebra-maine-massachusetts
[],0.937170804,rainier
[],0.194005221,potato-zebra-maine-massachusetts
[],0.388754994,rainier
[],0.855770886,rainier
[],0.162541598,potato-zebra-maine-massachusetts
['maine-william-princess-jersey'],0.654013991,potato-zebra-maine-massachusetts
[],0.557700992,rainier
[],0.441134274,potato-zebra-maine-massachusetts
[],0.896078348,rainier
[],0.747180283,rainier
[],0.023690172,potato-zebra-maine-massachusetts
[],0.384616107,potato-zebra-maine-massachusetts
[],0.579039574,potato-zebra-maine-massachusetts
[],0.830363214,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.888015509,rainier
[],0.468086779,rainier
[],0.691660345,potato-zebra-maine-massachusetts
[],0.539425015,rainier
[],0.77990526,potato-zebra-maine-massachusetts
[],0.25018841,potato-zebra-maine-massachusetts
[],0.844345927,rainier
[],0.312248558,potato-zebra-maine-massachusetts
[],0.795691192,rainier
[],0.052798733,rainier
[],0.752680004,potato-zebra-maine-massachusetts
[],0.561186612,rainier
[],0.060430847,rainier
[],0.383036822,potato-zebra-maine-massachusetts
[],0.371576786,rainier
[],0.892680109,potato-zebra-maine-massachusetts
[],0.167967603,rainier
[],0.140819117,potato-zebra-maine-massachusetts
[],0.145927221,potato-zebra-maine-massachusetts
[],0.975213289,rainier
[],0.195016578,potato-zebra-maine-massachusetts
[],0.950301409,rainier
[],0.506295025,potato-zebra-maine-massachusetts
[],0.690868497,rainier
[],0.710213363,rainier
[],0.399935097,potato-zebra-maine-massachusetts
[],0.730940282,rainier
[],0.288122714,potato-zebra-maine-massachusetts
[],0.433249533,rainier
[],0.442602456,rainier
[],0.648145795,rainier
[],0.936399817,rainier
[],0.905665815,rainier
[],0.142548904,potato-zebra-maine-massachusetts
[],0.541025221,rainier
[],0.86062485,potato-zebra-maine-massachusetts
['washington-spaghetti-mike-nebraska'],0.925306082,rainier
[],0.98916322,rainier
[],0.788579285,potato-zebra-maine-massachusetts
[],0.274055362,potato-zebra-maine-massachusetts
[],0.212695524,rainier
[],0.746212602,potato-zebra-maine-massachusetts
[],0.730940282,rainier
['washington-spaghetti-mike-nebraska'],0.502021015,potato-zebra-maine-massachusetts
[],0.652689457,rainier
[],0.563396811,potato-zebra-maine-massachusetts
[],0.337091535,potato-zebra-maine-massachusetts
[],0.178971648,rainier
[],0.607092619,potato-zebra-maine-massachusetts
[],0.455221653,rainier
[],0.862460673,potato-zebra-maine-massachusetts
[],0.482053906,rainier
[],0.21644187,potato-zebra-maine-massachusetts
[],0.206975967,rainier
[],0.716742575,potato-zebra-maine-massachusetts
[],0.632820427,rainier
[],0.320323676,rainier
[],0.20939517,rainier
[],0.958810985,potato-zebra-maine-massachusetts
['stairway-quiet-montana-thirteen'],0.979893923,rainier
[],0.283668697,potato-zebra-maine-massachusetts
[],0.7924909,rainier
[],0.298415124,rainier
[],0.693474233,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.932356298,potato-zebra-maine-massachusetts
[],0.119914532,potato-zebra-maine-massachusetts
[],0.848185003,rainier
[],0.024571761,potato-zebra-maine-massachusetts
[],0.028455378,rainier
[],0.82790935,potato-zebra-maine-massachusetts
[],0.874772727,rainier
['south-hotel-hotel-maryland'],0.244073689,potato-zebra-maine-massachusetts
[],0.142545581,rainier
[],0.842297137,potato-zebra-maine-massachusetts
[],0.374538481,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.383014292,rainier
[],0.916107178,rainier
[],0.985932767,potato-zebra-maine-massachusetts
[],0.848751247,rainier
[],0.559440851,rainier
[],None,rainier
[],0.536340833,potato-zebra-maine-massachusetts
['california-sink-delaware-summer'],0.592837453,rainier
[],0.986010849,potato-zebra-maine-massachusetts
['fix-mobile-muppet-iowa'],None,rainier
['fix-mobile-muppet-iowa'],0.008915617,potato-zebra-maine-massachusetts
[],0.869292974,rainier
[],None,potato-zebra-maine-massachusetts
['cup-london-michigan-august'],0.730788589,rainier
[],0.569381714,potato-zebra-maine-massachusetts
"['cup-london-michigan-august', 'stairway-quiet-montana-thirteen']",0.928425908,rainier
[],0.773231387,potato-zebra-maine-massachusetts
[],0.660856664,rainier
['helium-oscar-four-yankee'],0.432720214,rainier
[],0.912712038,rainier
[],0.398963302,rainier
[],0.42560634,rainier
[],0.451901853,potato-zebra-maine-massachusetts
[],0.972390354,rainier
[],0.982319713,potato-zebra-maine-massachusetts
[],0.009340576,rainier
[],0.282905102,rainier
[],0.657200277,rainier
[],0.621049166,potato-zebra-maine-massachusetts
[],0.452281475,rainier
[],0.520369291,rainier
[],0.473911911,potato-zebra-maine-massachusetts
[],0.730973542,potato-zebra-maine-massachusetts
[],0.623613477,rainier
[],0.53202647,rainier
[],0.928783357,potato-zebra-maine-massachusetts
[],0.631134272,rainier
[],0.289908856,potato-zebra-maine-massachusetts
[],0.411248744,potato-zebra-maine-massachusetts
[],0.662314355,rainier
[],0.791528821,potato-zebra-maine-massachusetts
[],0.845074773,rainier
[],0.631802917,potato-zebra-maine-massachusetts
[],0.4858042,rainier
[],0.77057296,potato-zebra-maine-massachusetts
[],0.91408211,rainier
[],0.433373213,rainier
[],0.153083369,potato-zebra-maine-massachusetts
[],0.236418217,rainier
[],0.344782084,rainier
[],0.161272913,potato-zebra-maine-massachusetts
[],0.330337465,rainier
[],0.687918723,rainier
['edward-lion-happy-seventeen'],0.88423264,potato-zebra-maine-massachusetts
[],0.183476508,potato-zebra-maine-massachusetts
['edward-lion-happy-seventeen'],0.751799524,rainier
[],0.902298152,rainier
[],0.974939346,potato-zebra-maine-massachusetts
[],0.759493291,potato-zebra-maine-massachusetts
[],0.114740267,rainier
[],0.635501385,potato-zebra-maine-massachusetts
[],0.833435833,rainier
['fix-mobile-muppet-iowa'],0.639065981,rainier
[],0.361270487,potato-zebra-maine-massachusetts
[],0.49899444,potato-zebra-maine-massachusetts
[],0.949104309,rainier
[],0.762315392,rainier
[],0.810228884,potato-zebra-maine-massachusetts
[],0.85506469,rainier
[],0.961643875,rainier
[],0.342689842,potato-zebra-maine-massachusetts
['fix-mobile-muppet-iowa'],0.554182827,rainier
[],0.713053524,rainier
[],0.476669192,rainier
[],0.529678583,rainier
[],0.865558207,rainier
[],0.466328144,rainier
[],0.605306149,rainier
[],0.431892097,rainier
[],0.332211673,rainier
[],0.643307865,potato-zebra-maine-massachusetts
[],0.864964247,rainier
[],0.866783738,potato-zebra-maine-massachusetts
[],0.388733506,potato-zebra-maine-massachusetts
[],0.590094507,potato-zebra-maine-massachusetts
[],0.379974574,rainier
[],0.179515392,potato-zebra-maine-massachusetts
[],0.935578763,potato-zebra-maine-massachusetts
[],0.397170365,rainier
[],0.535111547,rainier
[],0.647962451,potato-zebra-maine-massachusetts
[],0.338323027,rainier
[],0.201964647,potato-zebra-maine-massachusetts
[],0.965387404,rainier
[],0.756206214,potato-zebra-maine-massachusetts
[],0.610937119,rainier
[],0.083053902,rainier
[],0.253803194,rainier
[],0.107691266,potato-zebra-maine-massachusetts
[],0.369446456,rainier
[],0.264861077,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.351150513,rainier
['rainier'],0.987818182,potato-zebra-maine-massachusetts
[],0.512895107,rainier
[],0.064331047,rainier
[],0.53202647,potato-zebra-maine-massachusetts
[],0.390560806,rainier
[],0.383872092,rainier
[],0.119191535,potato-zebra-maine-massachusetts
[],0.928578377,rainier
[],0.439064801,potato-zebra-maine-massachusetts
[],0.595876873,rainier
[],0.563396811,potato-zebra-maine-massachusetts
[],0.026316373,rainier
['rainier'],0.031294219,potato-zebra-maine-massachusetts
[],0.230105877,rainier
[],0.553400815,potato-zebra-maine-massachusetts
[],0.362533569,rainier
[],0.33667627,potato-zebra-maine-massachusetts
[],0.570104718,rainier
[],0.563396811,rainier
[],0.568112254,rainier
[],0.145967305,rainier
[],0.634094179,potato-zebra-maine-massachusetts
[],0.670806885,potato-zebra-maine-massachusetts
[],0.086957894,potato-zebra-maine-massachusetts
[],0.004771084,rainier
[],0.598692,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.675204694,rainier
[],0.544825137,rainier
[],0.793341875,potato-zebra-maine-massachusetts
[],0.780324757,potato-zebra-maine-massachusetts
[],0.989632785,potato-zebra-maine-massachusetts
[],0.719701171,rainier
[],0.089301556,potato-zebra-maine-massachusetts
[],0.063862316,potato-zebra-maine-massachusetts
[],0.67040211,rainier
[],0.761137664,rainier
[],0.803246379,potato-zebra-maine-massachusetts
[],0.500592768,potato-zebra-maine-massachusetts
['burger-pennsylvania-football-potato'],0.96259737,rainier
[],0.072632469,rainier
['south-hotel-hotel-maryland'],0.815889537,rainier
[],0.936528385,potato-zebra-maine-massachusetts
[],0.964443803,potato-zebra-maine-massachusetts
[],0.591769814,rainier
[],0.77975589,potato-zebra-maine-massachusetts
[],0.184733659,potato-zebra-maine-massachusetts
[],0.370607734,rainier
[],0.282526106,potato-zebra-maine-massachusetts
[],0.570604205,rainier
[],0.524014771,potato-zebra-maine-massachusetts
[],0.404195845,rainier
[],0.563396811,potato-zebra-maine-massachusetts
[],0.727118194,rainier
[],0.638812661,potato-zebra-maine-massachusetts
[],0.219592944,rainier
[],0.563396811,potato-zebra-maine-massachusetts
[],0.65982914,rainier
[],0.383821636,potato-zebra-maine-massachusetts
[],None,rainier
[],0.03075479,potato-zebra-maine-massachusetts
[],0.585539818,rainier
[],0.362834424,rainier
[],0.71364373,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.765000403,potato-zebra-maine-massachusetts
[],0.718038738,potato-zebra-maine-massachusetts
[],0.006374168,rainier
[],0.06241912,rainier
[],0.074188419,rainier
[],0.018352063,potato-zebra-maine-massachusetts
[],0.516851902,potato-zebra-maine-massachusetts
['kilo-nebraska-five-green'],0.840677917,rainier
[],0.353985727,rainier
[],0.81505096,potato-zebra-maine-massachusetts
[],0.54808408,rainier
[],0.128489375,potato-zebra-maine-massachusetts
[],0.894035816,rainier
[],0.45840019,potato-zebra-maine-massachusetts
[],0.639856875,rainier
[],0.184485346,potato-zebra-maine-massachusetts
[],0.575570464,rainier
[],0.891415358,potato-zebra-maine-massachusetts
[],0.733629286,potato-zebra-maine-massachusetts
[],0.398574412,rainier
[],0.466701686,potato-zebra-maine-massachusetts
[],0.523340106,rainier
[],0.492820293,potato-zebra-maine-massachusetts
[],0.963905931,rainier
[],0.984652936,potato-zebra-maine-massachusetts
[],0.919539928,rainier
[],0.936399817,potato-zebra-maine-massachusetts
[],0.721458018,potato-zebra-maine-massachusetts
[],0.26988855,rainier
[],0.563396811,potato-zebra-maine-massachusetts
['maine-william-princess-jersey'],0.874085188,potato-zebra-maine-massachusetts
[],0.645911515,rainier
[],0.936399817,rainier
[],0.942750514,rainier
[],0.116352305,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.906035721,potato-zebra-maine-massachusetts
[],0.071816102,potato-zebra-maine-massachusetts
[],0.73507607,rainier
[],0.530862987,potato-zebra-maine-massachusetts
[],0.067292422,rainier
[],0.501321197,rainier
[],0.078455359,potato-zebra-maine-massachusetts
[],0.524501503,potato-zebra-maine-massachusetts
[],0.080126539,rainier
[],0.812312305,rainier
[],0.58730793,potato-zebra-maine-massachusetts
[],0.237524822,rainier
[],0.59272325,potato-zebra-maine-massachusetts
[],0.10489963,rainier
[],0.704180241,potato-zebra-maine-massachusetts
['kilo-nebraska-five-green'],0.908312082,rainier
[],0.31966874,potato-zebra-maine-massachusetts
[],0.586622357,rainier
[],0.936494112,rainier
[],0.326011121,potato-zebra-maine-massachusetts
[],0.51755929,potato-zebra-maine-massachusetts
[],0.87236017,rainier
[],0.659772635,potato-zebra-maine-massachusetts
['maine-william-princess-jersey'],0.726028025,potato-zebra-maine-massachusetts
[],0.965112686,rainier
[],0.064010955,potato-zebra-maine-massachusetts
[],0.911005557,potato-zebra-maine-massachusetts
[],0.455687463,rainier
[],0.216026053,potato-zebra-maine-massachusetts
[],0.87281251,rainier
['rainier'],0.716105878,potato-zebra-maine-massachusetts
[],0.058253638,rainier
[],0.299627542,potato-zebra-maine-massachusetts
[],0.789011002,rainier
[],0.809254885,potato-zebra-maine-massachusetts
[],0.924869239,rainier
['maine-william-princess-jersey'],0.994755566,potato-zebra-maine-massachusetts
[],0.783905149,potato-zebra-maine-massachusetts
[],0.241118655,rainier
['rainier'],0.540159762,potato-zebra-maine-massachusetts
[],0.967675984,rainier
[],0.441245079,rainier
[],0.394756824,rainier
[],0.043607112,potato-zebra-maine-massachusetts
[],0.563396811,rainier
['comet-single-charlie-leopard'],0.468372613,rainier
['comet-single-charlie-leopard'],0.504838049,rainier
[],0.289731055,potato-zebra-maine-massachusetts
[],0.898271203,rainier
[],0.461132318,rainier
[],0.941895247,potato-zebra-maine-massachusetts
[],0.761278987,rainier
[],0.824003041,rainier
[],0.724818826,rainier
['wolfram-vermont-foxtrot-texas'],0.506111801,potato-zebra-maine-massachusetts
[],0.974006057,rainier
[],0.921282947,potato-zebra-maine-massachusetts
['potato-zebra-maine-massachusetts'],0.508717537,rainier
[],0.20679222,rainier
['rainier'],0.959801793,potato-zebra-maine-massachusetts
[],0.892406762,rainier
[],0.297831386,potato-zebra-maine-massachusetts
[],None,rainier
[],0.878681421,potato-zebra-maine-massachusetts
[],0.862516224,rainier
['kilo-nebraska-five-green'],0.990463853,potato-zebra-maine-massachusetts
[],0.058960162,rainier
[],0.760984421,rainier
[],0.265356302,rainier
[],0.26521039,potato-zebra-maine-massachusetts
[],0.366263121,potato-zebra-maine-massachusetts
['kilo-nebraska-five-green'],0.863174558,rainier
['kilo-nebraska-five-green'],0.423120916,potato-zebra-maine-massachusetts
[],0.600943327,rainier
[],0.08750315,potato-zebra-maine-massachusetts
[],0.703024447,rainier
[],0.405301362,rainier
[],0.516185462,rainier
[],0.142002687,potato-zebra-maine-massachusetts
[],0.601558387,potato-zebra-maine-massachusetts
[],0.325966984,rainier
[],0.260930359,potato-zebra-maine-massachusetts
[],0.731736243,potato-zebra-maine-massachusetts
[],0.898109853,rainier
[],0.604627669,rainier
[],0.181057066,potato-zebra-maine-massachusetts
[],0.740041375,potato-zebra-maine-massachusetts
[],0.68915683,potato-zebra-maine-massachusetts
[],0.08072082,rainier
[],0.659776628,potato-zebra-maine-massachusetts
[],0.23443152,potato-zebra-maine-massachusetts
['south-hotel-hotel-maryland'],0.018879607,rainier
[],0.628850222,rainier
['rainier'],0.852432728,rainier
[],0.867289007,rainier
[],0.013674877,potato-zebra-maine-massachusetts
[],0.389334857,potato-zebra-maine-massachusetts
['maine-william-princess-jersey'],0.945378006,potato-zebra-maine-massachusetts
[],0.596317768,potato-zebra-maine-massachusetts
['maine-william-princess-jersey'],0.827903152,rainier
['south-hotel-hotel-maryland'],0.464728445,rainier
[],0.262770057,rainier
[],0.120424531,potato-zebra-maine-massachusetts
[],0.958892405,rainier
[],0.734053254,rainier
[],0.208944291,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.047736805,rainier
[],0.813813567,rainier
[],0.824684203,potato-zebra-maine-massachusetts
[],None,rainier
[],0.8935045,potato-zebra-maine-massachusetts
[],0.70404762,rainier
[],0.116996698,rainier
[],0.930282593,potato-zebra-maine-massachusetts
[],0.363518924,potato-zebra-maine-massachusetts
[],0.193235829,potato-zebra-maine-massachusetts
[],0.948993504,rainier
[],0.688614726,rainier
[],0.995187759,potato-zebra-maine-massachusetts
[],0.920917392,potato-zebra-maine-massachusetts
[],0.443294287,rainier
[],0.927944422,rainier
[],None,rainier
[],0.038823485,potato-zebra-maine-massachusetts
['burger-pennsylvania-football-potato'],0.641212583,potato-zebra-maine-massachusetts
[],0.489212215,rainier
[],0.982807994,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.096466511,potato-zebra-maine-massachusetts
[],0.861301064,rainier
[],0.931202114,rainier
[],0.756197512,potato-zebra-maine-massachusetts
[],0.178419054,potato-zebra-maine-massachusetts
[],0.856445372,rainier
[],0.341683686,potato-zebra-maine-massachusetts
[],0.936399817,potato-zebra-maine-massachusetts
[],0.808730781,rainier
[],0.691899717,potato-zebra-maine-massachusetts
[],0.301419377,rainier
[],0.487394631,rainier
[],0.789415538,potato-zebra-maine-massachusetts
[],0.540805519,potato-zebra-maine-massachusetts
[],0.447921276,potato-zebra-maine-massachusetts
[],0.575709105,rainier
[],0.771161079,potato-zebra-maine-massachusetts
[],0.25392434,potato-zebra-maine-massachusetts
[],0.02699765,potato-zebra-maine-massachusetts
[],0.021936413,potato-zebra-maine-massachusetts
[],None,rainier
['stairway-quiet-montana-thirteen'],0.889923871,potato-zebra-maine-massachusetts
['stairway-quiet-montana-thirteen'],0.748884976,rainier
[],0.9597826,potato-zebra-maine-massachusetts
[],0.801505625,rainier
[],0.049205422,potato-zebra-maine-massachusetts
[],0.611450195,rainier
[],0.418886751,rainier
[],0.696596086,rainier
[],0.86134696,rainier
[],0.79465884,rainier
[],0.089111969,potato-zebra-maine-massachusetts
[],0.404798895,potato-zebra-maine-massachusetts
[],0.519848764,rainier
[],0.936399817,rainier
[],0.581377923,potato-zebra-maine-massachusetts
[],0.979528546,potato-zebra-maine-massachusetts
[],0.563396811,rainier
[],0.534380853,potato-zebra-maine-massachusetts
['rainier'],0.885590851,potato-zebra-maine-massachusetts
[],None,rainier
[],0.521256566,potato-zebra-maine-massachusetts
[],0.878598869,potato-zebra-maine-massachusetts
[],0.355574876,rainier
[],0.936399817,rainier
[],0.963499188,potato-zebra-maine-massachusetts
[],0.891203463,potato-zebra-maine-massachusetts
[],0.848463953,potato-zebra-maine-massachusetts
[],0.548160374,rainier
[],0.507827997,potato-zebra-maine-massachusetts
[],0.499493808,rainier
[],0.499158233,rainier
[],0.659989595,potato-zebra-maine-massachusetts
[],0.406030864,rainier
[],None,rainier
['rainier'],0.982358932,potato-zebra-maine-massachusetts
[],0.748770833,rainier
[],0.024223667,potato-zebra-maine-massachusetts
[],0.313982576,rainier
[],0.858194768,potato-zebra-maine-massachusetts
[],0.044942509,rainier
['maine-william-princess-jersey'],0.837674439,potato-zebra-maine-massachusetts
[],None,potato-zebra-maine-massachusetts
[],0.899502933,rainier
['maine-william-princess-jersey'],0.918049276,potato-zebra-maine-massachusetts
[],0.545298338,potato-zebra-maine-massachusetts
[],0.94483304,potato-zebra-maine-massachusetts
[],0.719131827,rainier
[],0.479611903,potato-zebra-maine-massachusetts
[],0.986271977,rainier
[],0.397970438,potato-zebra-maine-massachusetts
[],0.789370716,rainier
[],0.347719491,potato-zebra-maine-massachusetts
[],0.40382576,rainier
[],0.65837574,rainier
[],0.342021495,potato-zebra-maine-massachusetts
[],0.500737131,potato-zebra-maine-massachusetts
[],0.928585529,rainier
[],0.248550355,rainier
[],0.437461913,potato-zebra-maine-massachusetts
[],0.753482044,potato-zebra-maine-massachusetts
[],0.299639016,rainier
[],0.671982646,potato-zebra-maine-massachusetts
[],0.934800208,rainier
[],0.766297936,potato-zebra-maine-massachusetts
[],0.313060164,rainier
[],0.89092195,rainier
[],0.367655605,potato-zebra-maine-massachusetts
[],0.860735834,rainier
[],0.331912458,potato-zebra-maine-massachusetts
[],0.042975236,rainier
[],0.425137043,potato-zebra-maine-massachusetts
[],0.674580753,rainier
[],0.071484216,potato-zebra-maine-massachusetts
[],0.372420847,rainier
[],0.692346394,rainier
[],0.455660284,potato-zebra-maine-massachusetts
[],0.115957223,rainier
[],0.973228276,potato-zebra-maine-massachusetts
[],0.646477759,rainier
[],0.911939383,potato-zebra-maine-massachusetts
[],0.630327582,rainier
[],0.83717674,rainier
[],0.344722092,rainier
['maine-william-princess-jersey'],0.736981571,potato-zebra-maine-massachusetts
[],0.603360772,potato-zebra-maine-massachusetts
[],0.645018935,rainier
[],0.574309468,potato-zebra-maine-massachusetts
[],0.308489203,rainier
[],0.337666422,potato-zebra-maine-massachusetts
[],0.104680046,potato-zebra-maine-massachusetts
[],0.509193122,rainier
[],0.065470144,rainier
[],0.376164973,potato-zebra-maine-massachusetts
[],0.175629959,rainier
[],0.189838424,potato-zebra-maine-massachusetts
[],0.002744001,rainier
[],0.74026072,potato-zebra-maine-massachusetts
[],0.110402994,rainier
[],0.133246064,potato-zebra-maine-massachusetts
[],0.092358917,potato-zebra-maine-massachusetts
[],0.074374467,rainier
[],0.402515411,rainier
[],0.378270447,potato-zebra-maine-massachusetts
[],0.869709611,potato-zebra-maine-massachusetts
[],0.719958186,rainier
[],0.811861396,rainier
[],0.479410321,potato-zebra-maine-massachusetts
[],0.577922106,rainier
[],0.176697254,potato-zebra-maine-massachusetts
[],0.486347556,rainier
[],0.992183447,potato-zebra-maine-massachusetts
[],0.679357827,potato-zebra-maine-massachusetts
[],0.310583413,rainier
